order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
1838,28,264,32,206.36,4892.67,2022-08-05,0486 Lerdahl Terrace,Apple Pay,processing
1839,803,940,54,693.46,575.3,2022-06-18,39 Farragut Terrace,credit card,delivered
1840,952,357,40,952.8,9260.68,2022-07-08,1461 Crownhardt Pass,PayPal,pending
1841,659,636,43,750.62,8778.68,2020-06-13,79709 Kingsford Center,PayPal,delivered
1842,353,177,39,824.9,5410.69,2022-03-08,3288 Butterfield Lane,Apple Pay,processing
1843,970,658,45,567.19,138.34,2021-10-02,5 Old Shore Road,Apple Pay,processing
1844,979,365,51,359.04,2374.28,2022-02-14,485 Hallows Alley,credit card,shipped
1845,755,956,59,359.64,4757.9,2020-08-18,69 1st Crossing,credit card,delivered
1846,321,777,65,518.79,646.34,2020-08-13,3 Lotheville Circle,PayPal,pending
1847,947,314,15,607.29,7487.13,2021-10-04,8284 Russell Road,credit card,pending
1848,929,360,57,582.78,5904.55,2020-09-20,4055 Melby Crossing,Apple Pay,delivered
1849,637,582,10,269.79,1873.94,2022-05-30,261 Trailsway Center,Apple Pay,shipped
1850,697,258,35,8.05,2690.42,2021-10-09,920 Warbler Trail,credit card,shipped
1851,554,53,13,365.23,3988.09,2020-05-06,45 Sycamore Terrace,PayPal,delivered
1852,130,147,21,140.47,258.9,2021-07-08,864 Morningstar Drive,Apple Pay,pending
1853,287,567,28,531.92,9191.46,2022-10-01,977 Fisk Road,credit card,pending
1854,39,533,43,313.43,9731.79,2022-05-29,769 Barnett Parkway,credit card,pending
1855,942,505,76,649.04,1833.08,2020-11-09,4599 Old Gate Trail,Apple Pay,processing
1856,144,622,91,671.72,5408.24,2021-06-10,0 North Place,credit card,pending
1857,831,339,87,189.48,6404.96,2022-03-05,0720 Bluestem Lane,credit card,delivered
1858,237,439,29,913.47,9407.01,2022-12-03,190 Rowland Place,Apple Pay,processing
1859,350,283,86,551.7,5364.07,2020-09-14,9 Monterey Court,credit card,pending
1860,553,577,98,374.84,5173.82,2022-04-18,3 Thackeray Way,Apple Pay,processing
1861,106,725,70,161.94,9513.31,2021-03-20,4 John Wall Place,Apple Pay,shipped
1862,539,555,18,443.67,6391.38,2022-06-29,85380 Schurz Drive,credit card,shipped
1863,38,97,21,800.2,793.9,2021-08-23,1295 Hayes Point,PayPal,shipped
1864,84,591,94,165.81,9973.12,2020-06-12,96452 Jenna Terrace,credit card,shipped
1865,939,477,44,561.63,8456.21,2020-06-29,9757 Paget Pass,Apple Pay,processing
1866,392,67,23,884.53,1782.08,2022-10-17,082 Ronald Regan Trail,credit card,processing
1867,113,610,58,533.67,3339.89,2022-05-24,000 Sloan Avenue,credit card,processing
1868,351,257,33,632.05,5383.42,2020-05-01,8 Melrose Drive,Apple Pay,pending
1869,896,711,61,268.56,249.52,2020-05-29,90 Prairieview Street,Apple Pay,pending
1870,976,366,27,201.24,4772.05,2022-05-08,60602 Sullivan Parkway,credit card,shipped
1871,80,164,65,608.42,8430.48,2022-09-19,82 Sugar Alley,Apple Pay,processing
1872,631,182,10,576.77,7228.49,2021-05-03,1396 Shopko Alley,PayPal,pending
1873,944,84,83,999.56,248.9,2022-09-25,8 Del Sol Terrace,credit card,processing
1874,249,300,32,719.9,694.68,2021-12-06,881 Eggendart Point,credit card,shipped
1875,4,798,96,624.39,8816.32,2022-03-08,0 Di Loreto Park,Apple Pay,shipped
1876,605,413,28,61.2,1253.04,2021-09-05,5882 Toban Place,Apple Pay,delivered
1877,417,174,82,344.04,9673.31,2020-01-10,6266 Golf View Drive,credit card,processing
1878,466,129,95,585.16,2544.03,2021-12-26,6640 Golf Course Alley,credit card,delivered
1879,820,727,38,240.71,6079.54,2022-11-28,90592 Buell Center,credit card,shipped
1880,552,876,95,778.86,2001.9,2020-03-01,0 Thackeray Parkway,credit card,shipped
1881,488,64,90,526.7,2978.6,2020-04-11,1 Loeprich Way,Apple Pay,pending
1882,493,997,54,110.75,9196.52,2020-09-09,117 Artisan Road,PayPal,processing
1883,759,327,97,60.92,5120.02,2020-10-24,0 Transport Circle,Apple Pay,pending
1884,299,824,31,807.34,781.64,2020-11-23,30072 Southridge Alley,PayPal,processing
1885,455,419,33,474.45,37.43,2021-05-11,3411 Lillian Park,credit card,shipped
1886,315,960,33,390.51,2716.38,2021-07-26,58251 Lakewood Junction,PayPal,pending
1887,454,197,76,788.72,3568.55,2020-07-01,1 Dexter Parkway,credit card,delivered
1888,258,394,68,554.48,2278.44,2021-12-11,5 Hanson Crossing,PayPal,processing
1889,447,961,53,986.48,6527.61,2021-03-17,43611 Fallview Road,Apple Pay,shipped
1890,337,346,58,40.93,2571.02,2021-08-18,93 Muir Avenue,Apple Pay,pending
1891,786,927,88,52.29,3487.58,2021-09-16,81244 Thackeray Avenue,Apple Pay,pending
1892,752,716,44,816.28,740.89,2020-07-26,13184 Rusk Drive,credit card,processing
1893,602,758,36,39.21,9193.58,2021-11-21,61813 Mockingbird Court,Apple Pay,pending
1894,741,691,63,181.54,1019.6,2021-05-12,2 Pleasure Center,credit card,delivered
1895,973,296,6,497.22,7127.93,2022-08-13,344 Acker Center,credit card,pending
1896,792,459,71,682.67,4802.09,2020-02-20,0 Packers Point,credit card,delivered
1897,517,911,89,471.63,1470.21,2020-06-13,3 Bobwhite Street,Apple Pay,shipped
1898,60,454,17,332.66,3125.15,2020-06-17,2671 Shelley Pass,PayPal,delivered
1899,750,356,47,92.68,5915.66,2022-10-27,347 Monument Pass,Apple Pay,processing
1900,99,706,66,644.8,8824.44,2022-06-20,150 Meadow Ridge Lane,PayPal,processing
1901,673,221,6,528.16,8578.54,2020-03-29,786 Northland Place,Apple Pay,shipped
1902,849,342,92,475.1,5344.03,2021-02-27,4 Summer Ridge Parkway,credit card,processing
1903,591,657,40,751.66,1220.26,2021-07-25,05 Duke Point,credit card,shipped
1904,734,547,47,758.73,3985.55,2021-07-25,15151 Scoville Point,Apple Pay,pending
1905,163,418,37,317.31,9965.51,2022-11-12,6154 Northport Road,credit card,shipped
1906,164,695,54,617.29,5805.96,2020-05-19,9593 Carpenter Junction,Apple Pay,processing
1907,999,349,11,387.96,5022.11,2021-09-28,65 Dunning Way,PayPal,shipped
1908,638,616,78,373.68,4794.95,2021-11-17,57575 Badeau Trail,credit card,pending
1909,519,478,59,65.24,9582.41,2020-01-24,00780 Nancy Terrace,PayPal,shipped
1910,197,851,77,646.41,7403.48,2022-09-05,1 Holy Cross Avenue,PayPal,pending
1911,737,764,98,281.05,4772.45,2022-08-26,8331 Dennis Street,Apple Pay,pending
1912,186,515,30,249.25,542.97,2020-06-07,22426 Stephen Court,PayPal,processing
1913,675,665,8,803.94,8332.0,2020-06-01,3 Sutherland Pass,PayPal,pending
1914,854,7,97,123.01,1773.1,2021-07-10,07 Graceland Court,PayPal,shipped
1915,278,883,86,697.6,6559.26,2022-03-13,10911 Coleman Hill,PayPal,delivered
1916,452,128,2,847.17,9776.49,2022-07-26,8192 Barnett Hill,PayPal,delivered
1917,489,689,21,496.98,863.39,2020-01-15,36 Shopko Parkway,PayPal,processing
1918,8,939,68,673.73,4144.11,2022-06-13,067 Union Road,Apple Pay,processing
1919,284,586,98,806.82,2682.25,2022-11-03,4898 Trailsway Park,credit card,delivered
1920,966,329,59,514.33,2752.69,2022-07-09,578 Knutson Street,PayPal,shipped
1921,864,114,55,913.68,1917.7,2022-05-22,6 Moulton Road,Apple Pay,processing
1922,233,481,76,86.52,6355.47,2020-02-05,0 Pepper Wood Place,Apple Pay,delivered
1923,327,69,28,400.26,474.22,2021-10-04,6 Buell Parkway,Apple Pay,pending
1924,960,335,22,257.45,2604.51,2021-04-04,59950 Bobwhite Alley,PayPal,shipped
1925,836,351,3,424.97,2597.4,2022-06-20,7771 Orin Pass,PayPal,delivered
1926,51,209,7,402.95,4795.68,2021-08-31,19 John Wall Crossing,Apple Pay,delivered
1927,374,452,68,501.37,5038.49,2020-07-03,40471 Jenna Plaza,PayPal,pending
1928,312,451,57,328.31,1101.94,2021-08-09,270 Buena Vista Avenue,PayPal,pending
1929,866,975,77,885.24,1990.57,2020-07-22,867 Glendale Circle,credit card,delivered
1930,546,978,25,926.9,7494.08,2021-01-09,2 Nancy Place,Apple Pay,processing
1931,147,143,52,593.09,3245.61,2021-08-01,005 Mosinee Plaza,PayPal,processing
1932,887,49,31,631.21,3868.64,2022-10-25,8 Brentwood Parkway,Apple Pay,pending
1933,550,372,50,764.1,7940.07,2020-10-07,16530 Pleasure Alley,credit card,shipped
1934,328,206,95,994.3,4804.0,2022-07-19,26 Lake View Circle,PayPal,delivered
1935,599,664,24,317.11,5447.64,2020-01-31,79761 Burning Wood Court,credit card,delivered
1936,102,724,82,393.33,4899.62,2022-08-08,7 Superior Court,credit card,shipped
1937,446,842,9,906.43,6944.72,2021-07-22,24 Schlimgen Terrace,Apple Pay,shipped
1938,656,954,35,15.64,8454.45,2020-09-11,604 Pepper Wood Park,Apple Pay,shipped
1939,865,908,93,299.74,2452.79,2022-01-23,18594 Iowa Circle,Apple Pay,shipped
1940,571,57,96,70.77,6375.68,2021-11-13,5830 Northland Crossing,PayPal,shipped
1941,176,603,45,6.44,2456.18,2021-06-24,7647 Warbler Center,credit card,delivered
1942,552,416,43,377.81,942.96,2020-05-08,66372 Magdeline Trail,PayPal,shipped
1943,117,973,66,701.17,2255.29,2021-01-29,501 Algoma Avenue,PayPal,delivered
1944,853,311,93,783.04,3893.54,2021-08-26,63 Atwood Plaza,PayPal,delivered
1945,60,268,99,701.05,9248.61,2022-07-31,32683 Bellgrove Park,PayPal,shipped
1946,329,543,33,697.37,6434.36,2022-11-23,32153 Erie Center,Apple Pay,pending
1947,264,236,70,236.5,4405.01,2022-07-04,85 Amoth Alley,PayPal,pending
1948,107,791,94,312.87,684.4,2021-04-21,83 Acker Crossing,Apple Pay,delivered
1949,277,643,84,513.38,3846.89,2020-02-04,44 Tennessee Pass,Apple Pay,shipped
1950,393,750,41,64.47,3962.04,2021-03-22,856 Drewry Avenue,PayPal,shipped
1951,648,494,79,18.01,8290.38,2020-05-02,9745 Columbus Terrace,Apple Pay,shipped
1952,876,757,33,587.09,5942.86,2021-03-21,74253 Merrick Plaza,Apple Pay,delivered
1953,162,23,23,451.09,1735.29,2022-11-15,22 Fallview Terrace,PayPal,delivered
1954,118,760,46,490.24,5978.46,2021-07-03,52285 Pleasure Avenue,Apple Pay,processing
1955,250,476,82,668.16,5695.45,2021-05-05,5093 Del Sol Road,Apple Pay,processing
1956,933,785,80,295.65,9822.55,2020-06-02,5 Toban Avenue,Apple Pay,delivered
1957,938,149,97,977.52,5087.03,2022-09-19,2124 Express Avenue,PayPal,shipped
1958,164,337,29,402.98,889.51,2022-12-15,54 Raven Center,credit card,pending
1959,78,807,56,117.2,3301.33,2022-10-17,7 Grasskamp Road,PayPal,processing
1960,145,6,89,333.7,5091.41,2021-03-18,0756 Village Green Drive,Apple Pay,pending
1961,811,628,88,581.47,8833.57,2020-12-28,016 Dennis Avenue,PayPal,processing
1962,483,554,29,500.67,5239.04,2022-06-24,5287 Jenna Terrace,credit card,pending
1963,651,817,32,162.38,4163.53,2021-09-25,4638 Truax Plaza,PayPal,processing
1964,846,397,67,909.02,900.49,2022-06-10,18094 Shoshone Alley,PayPal,delivered
1965,920,593,84,894.86,784.74,2022-11-10,8072 Forest Place,Apple Pay,processing
1966,950,642,52,427.67,6839.43,2021-04-18,4446 Hoffman Park,PayPal,shipped
1967,872,487,24,550.93,2898.25,2021-03-16,9086 Drewry Plaza,PayPal,pending
1968,849,285,2,737.86,2216.88,2021-07-19,684 Sheridan Pass,credit card,delivered
1969,218,887,96,504.01,4418.21,2021-02-11,8 Clyde Gallagher Place,credit card,pending
1970,787,660,32,21.14,2930.12,2022-05-26,62 Blaine Circle,Apple Pay,pending
1971,261,786,32,888.22,2276.35,2022-05-15,07 Hoard Way,credit card,pending
1972,388,58,53,978.25,1195.13,2020-01-26,7 Sugar Point,credit card,shipped
1973,257,914,53,479.16,5302.13,2022-09-24,4 Coolidge Park,Apple Pay,delivered
1974,150,846,18,720.87,3926.95,2021-06-26,89 Shelley Center,PayPal,processing
1975,292,432,47,580.51,1793.66,2021-11-30,61467 Briar Crest Circle,Apple Pay,processing
1976,801,808,41,616.82,2191.84,2021-03-29,2038 Carey Way,PayPal,shipped
1977,819,916,64,309.06,7857.75,2021-04-26,61056 Ridge Oak Point,Apple Pay,shipped
1978,644,579,82,414.2,1571.09,2022-08-27,68031 Sundown Junction,credit card,shipped
1979,611,596,83,1.13,1803.16,2020-06-17,5024 Kingsford Lane,PayPal,delivered
1980,749,970,78,229.75,9419.65,2020-11-06,7742 Service Crossing,PayPal,shipped
1981,695,268,26,26.69,7106.02,2021-07-26,7003 Lien Alley,credit card,pending
1982,373,32,72,924.89,6241.64,2021-03-15,3494 Pearson Trail,PayPal,delivered
1983,295,290,64,987.42,8830.02,2022-03-03,83327 Grim Hill,PayPal,delivered
1984,951,813,43,966.07,7052.32,2022-12-24,8418 Mitchell Crossing,credit card,pending
1985,868,995,88,505.69,9013.35,2020-12-07,8817 Jana Terrace,Apple Pay,pending
1986,723,983,41,521.48,7320.39,2021-01-10,28 Rieder Way,Apple Pay,processing
1987,172,294,2,950.21,6781.69,2020-08-27,7980 Dayton Plaza,credit card,delivered
1988,296,552,81,740.06,7997.06,2022-05-30,88453 Crowley Trail,Apple Pay,processing
1989,708,37,46,355.01,1524.63,2022-11-19,6 Tennyson Junction,credit card,shipped
1990,730,804,66,889.59,3250.82,2022-10-13,9 Kipling Plaza,Apple Pay,delivered
1991,364,229,84,943.33,2399.48,2020-05-18,1 Debs Court,credit card,pending
1992,420,138,79,711.54,2748.82,2021-06-06,9 7th Way,PayPal,shipped
1993,188,992,2,688.3,7510.59,2020-07-21,44486 Maryland Junction,Apple Pay,processing
1994,824,768,62,326.15,1688.64,2021-01-27,706 Hovde Place,Apple Pay,processing
1995,629,249,5,834.84,6079.48,2021-12-06,27 Spenser Lane,Apple Pay,processing
1996,72,609,62,148.98,202.4,2021-11-11,8504 Cardinal Road,PayPal,processing
1997,455,735,28,932.95,5844.2,2020-12-02,3 Nobel Place,PayPal,pending
1998,523,317,23,383.4,3643.96,2021-04-13,8 Stone Corner Junction,Apple Pay,shipped
1999,346,936,71,867.18,3938.58,2022-06-06,5536 Sutherland Alley,PayPal,delivered
2000,104,816,37,662.68,8531.49,2021-07-30,2406 Artisan Crossing,PayPal,shipped
2001,751,184,19,117.94,318.46,2021-10-08,528 Veith Way,credit card,processing
2002,410,132,98,155.4,8888.12,2022-08-28,432 Green Ridge Alley,Apple Pay,delivered
2003,444,893,36,512.25,6910.59,2022-10-18,3310 Mandrake Hill,credit card,shipped
2004,26,46,80,247.41,7635.1,2020-02-21,2 Kipling Court,credit card,delivered
2005,647,745,82,165.61,4201.67,2022-08-02,07 Dixon Alley,credit card,shipped
2006,307,811,77,846.76,5460.15,2021-02-09,21 Lawn Trail,PayPal,processing
2007,115,608,88,245.2,1917.66,2022-07-24,3 Green Ridge Lane,PayPal,pending
2008,94,853,100,679.95,3325.52,2020-12-09,454 Beilfuss Trail,credit card,delivered
2009,318,357,55,902.2,2960.46,2021-08-23,79252 Walton Alley,credit card,shipped
2010,640,170,38,677.55,3682.22,2020-11-13,84901 Lunder Point,PayPal,processing
2011,757,541,38,288.2,4623.31,2020-01-13,76 Fairfield Court,credit card,shipped
2012,492,18,79,814.78,807.76,2020-11-26,0 Bartelt Crossing,PayPal,delivered
2013,190,746,5,600.63,6733.2,2020-12-01,43676 Schurz Street,credit card,pending
2014,999,666,18,803.23,7134.3,2022-01-04,016 David Plaza,PayPal,shipped
2015,316,446,20,487.24,4938.33,2020-06-19,96179 Vermont Park,Apple Pay,delivered
2016,415,100,90,362.98,7639.2,2022-01-15,19 Fallview Road,PayPal,delivered
2017,544,295,54,697.34,4915.9,2021-02-25,0 La Follette Avenue,Apple Pay,delivered
2018,424,852,35,742.21,3198.29,2021-02-20,8671 Melrose Way,PayPal,shipped
2019,469,857,63,32.14,5743.16,2021-09-22,8 Welch Street,credit card,delivered
2020,978,481,50,953.05,6804.99,2021-04-12,50 Eagle Crest Pass,PayPal,shipped
2021,333,965,86,902.59,7899.75,2020-03-31,84 Debra Park,PayPal,shipped
2022,484,966,13,692.47,7537.73,2020-07-11,5023 Thierer Alley,PayPal,shipped
2023,686,553,85,754.42,6590.18,2020-08-27,02985 Karstens Drive,PayPal,processing
2024,659,148,63,627.75,3286.42,2020-06-14,7 New Castle Crossing,PayPal,pending
2025,14,581,72,185.64,194.04,2020-12-01,47 Sachs Parkway,credit card,processing
2026,675,308,82,554.98,6039.92,2021-06-20,921 Westridge Pass,credit card,shipped
2027,5,255,59,239.6,3417.26,2022-06-24,01665 Washington Lane,Apple Pay,delivered
2028,452,504,46,696.67,33.98,2021-04-30,5806 Judy Trail,Apple Pay,delivered
2029,391,539,72,326.93,5992.53,2020-03-19,9 Orin Court,PayPal,delivered
2030,633,637,67,13.51,4447.22,2022-04-04,982 Talmadge Court,credit card,shipped
2031,771,349,97,138.42,4061.15,2021-10-28,08185 Burning Wood Circle,credit card,pending
2032,681,650,22,106.97,283.95,2020-06-27,2 Roth Court,Apple Pay,delivered
2033,234,757,56,682.39,4672.57,2020-10-02,744 Ruskin Street,Apple Pay,pending
2034,591,659,56,673.91,1152.2,2022-04-22,0998 International Junction,credit card,processing
2035,73,827,4,289.53,3172.36,2022-06-11,27 Merrick Pass,PayPal,pending
2036,175,207,45,161.32,8759.44,2022-10-28,80963 Bartelt Place,credit card,delivered
2037,224,326,93,421.96,8321.16,2022-06-27,91 Grim Crossing,Apple Pay,shipped
2038,100,946,25,176.29,9267.95,2020-09-20,183 Goodland Plaza,Apple Pay,shipped
2039,885,863,66,225.46,7159.17,2022-10-06,66994 Shoshone Drive,Apple Pay,shipped
2040,913,517,94,364.08,8047.72,2022-05-05,8 Straubel Avenue,Apple Pay,delivered
2041,863,943,28,850.22,8578.07,2020-11-23,0 Melvin Drive,credit card,processing
2042,899,434,45,237.88,6084.57,2022-05-19,32185 Division Drive,credit card,processing
2043,372,288,88,310.03,3427.78,2021-02-21,71 Northfield Avenue,PayPal,delivered
2044,542,984,4,293.32,5033.74,2020-12-21,9 Beilfuss Street,Apple Pay,pending
2045,638,720,53,633.62,5527.64,2022-05-30,848 Mallard Center,Apple Pay,processing
2046,380,907,94,794.31,7272.25,2020-07-26,789 Grim Drive,credit card,delivered
2047,563,90,97,602.37,7601.43,2022-03-01,91408 South Terrace,credit card,pending
2048,371,806,64,838.4,7600.18,2021-04-20,71451 Pond Hill,Apple Pay,pending
2049,926,836,61,79.57,2836.93,2020-04-28,62275 Sunnyside Crossing,PayPal,processing
2050,486,779,58,246.03,3242.0,2022-11-24,1496 Carey Alley,Apple Pay,pending
2051,306,445,41,125.57,9386.43,2020-04-04,6 Londonderry Circle,credit card,delivered
2052,850,929,22,182.53,8038.84,2020-05-04,1255 Village Hill,PayPal,pending
2053,572,727,11,233.52,7966.76,2020-07-30,5988 Anthes Place,credit card,processing
2054,166,366,57,843.24,8107.07,2021-10-15,81 Ohio Point,PayPal,shipped
2055,59,615,43,272.26,7536.0,2020-02-11,82763 Corscot Drive,Apple Pay,shipped
2056,780,461,74,172.99,5878.17,2022-02-09,1591 Bay Alley,credit card,delivered
2057,412,630,99,519.43,998.92,2020-08-06,25 Spaight Center,PayPal,shipped
2058,568,273,98,362.09,2792.84,2021-05-25,960 Petterle Street,credit card,delivered
2059,384,919,29,77.5,466.37,2021-03-13,11071 Emmet Point,PayPal,delivered
2060,992,57,79,518.44,2415.63,2020-04-17,639 Maryland Crossing,credit card,pending
2061,998,671,97,955.35,4505.21,2020-12-28,73359 Gale Trail,Apple Pay,shipped
2062,189,558,78,359.58,7376.45,2021-10-31,55 Crest Line Point,Apple Pay,shipped
2063,841,909,69,371.68,5643.16,2020-11-24,48 Farwell Junction,credit card,shipped
2064,226,315,65,442.69,7117.5,2021-08-06,58 American Ash Crossing,credit card,processing
2065,994,668,40,206.33,5079.74,2022-01-07,1998 Grim Plaza,credit card,delivered
2066,848,367,15,28.09,1237.06,2022-11-14,7073 Sunbrook Plaza,credit card,pending
2067,987,320,65,416.21,2262.24,2022-11-18,02265 Basil Way,PayPal,processing
2068,570,642,95,705.99,3495.37,2020-02-19,9533 Stoughton Pass,Apple Pay,processing
2069,351,269,92,454.77,8042.64,2021-05-31,2 Onsgard Parkway,PayPal,processing
2070,109,944,86,30.58,9906.84,2020-05-04,936 Acker Center,Apple Pay,delivered
2071,628,822,44,920.85,5407.44,2021-03-03,88 Beilfuss Court,Apple Pay,delivered
2072,482,40,22,853.13,9081.41,2022-12-11,8 Nancy Crossing,PayPal,shipped
2073,747,911,13,561.14,4852.3,2021-08-17,0692 Forest Dale Court,credit card,processing
2074,829,185,89,128.73,100.28,2022-10-14,17 Everett Park,PayPal,shipped
2075,123,781,6,324.21,3550.03,2022-08-29,478 Cordelia Plaza,PayPal,processing
2076,620,384,29,131.28,6839.71,2022-12-13,5727 Evergreen Junction,Apple Pay,processing
2077,472,729,38,560.93,9881.48,2021-12-18,78701 Lindbergh Alley,credit card,pending
2078,138,174,70,636.05,3036.95,2020-08-10,3 Mesta Parkway,PayPal,delivered
2079,943,794,99,679.45,7517.2,2021-11-17,050 Sauthoff Road,PayPal,processing
2080,931,576,100,525.42,7022.58,2021-04-03,027 Muir Way,Apple Pay,pending
2081,409,673,9,9.78,398.53,2021-05-30,44 Knutson Avenue,Apple Pay,delivered
2082,80,11,29,716.23,2014.1,2020-06-07,542 Susan Hill,credit card,processing
2083,325,780,45,685.65,4134.67,2021-01-16,5585 Express Parkway,Apple Pay,shipped
2084,275,59,92,1.57,1687.52,2022-07-11,681 Knutson Drive,PayPal,processing
2085,792,316,1,862.63,6348.43,2020-02-12,87173 Kedzie Way,Apple Pay,shipped
2086,574,676,93,38.04,9849.78,2022-12-17,90 Kings Hill,credit card,pending
2087,533,263,13,627.11,7524.4,2020-12-12,1 La Follette Parkway,credit card,processing
2088,711,555,25,90.26,356.71,2020-08-09,5527 7th Place,Apple Pay,processing
2089,547,572,20,632.8,2250.36,2021-02-27,16 Browning Way,credit card,pending
2090,383,313,79,713.54,7340.82,2020-11-01,444 Cody Street,credit card,shipped
2091,624,183,36,687.82,884.82,2022-06-26,5431 Dryden Terrace,Apple Pay,pending
2092,355,749,100,613.75,8025.24,2022-02-17,6956 Northwestern Road,credit card,processing
2093,274,582,26,369.03,4145.91,2021-06-27,4297 Dahle Circle,Apple Pay,delivered
2094,538,444,33,713.52,2280.49,2020-02-22,2 Messerschmidt Trail,Apple Pay,delivered
